CHAVEAMENTOS: 16389
TME: 7344.40
TMR: 26475.10
VAZAO: 0.049879
TERMINO: t1 t2 t3
DIAGRAMA DE EVENTOS
64057 1003 QUANTUM_EX
64067 1003 QUANTUM_EX
64077 1003 QUANTUM_EX
64087 1003 QUANTUM_EX
64097 1003 QUANTUM_EX
64107 1003 QUANTUM_EX
64117 1003 QUANTUM_EX
64127 1003 QUANTUM_EX
64137 1003 QUANTUM_EX
64147 1003 QUANTUM_EX
64157 1003 QUANTUM_EX
64167 1003 QUANTUM_EX
64177 1003 QUANTUM_EX
64187 1003 QUANTUM_EX
64197 1003 QUANTUM_EX
64207 1003 QUANTUM_EX
64217 1003 QUANTUM_EX
64227 1003 QUANTUM_EX
64237 1003 QUANTUM_EX
64247 1003 QUANTUM_EX
64257 1003 QUANTUM_EX
64267 1003 QUANTUM_EX
64277 1003 QUANTUM_EX
64287 1003 QUANTUM_EX
64297 1003 QUANTUM_EX
64307 1003 QUANTUM_EX
64317 1003 QUANTUM_EX
64327 1003 QUANTUM_EX
64337 1003 QUANTUM_EX
64347 1003 QUANTUM_EX
64357 1003 QUANTUM_EX
64367 1003 QUANTUM_EX
64377 1003 QUANTUM_EX
64387 1003 QUANTUM_EX
64397 1003 QUANTUM_EX
64407 1003 QUANTUM_EX
64417 1003 QUANTUM_EX
64427 1003 QUANTUM_EX
64437 1003 QUANTUM_EX
64447 1003 QUANTUM_EX
64457 1003 QUANTUM_EX
64467 1003 QUANTUM_EX
64477 1003 QUANTUM_EX
64487 1003 QUANTUM_EX
64497 1003 QUANTUM_EX
64507 1003 QUANTUM_EX
64517 1003 QUANTUM_EX
64527 1003 QUANTUM_EX
64537 1003 QUANTUM_EX
64547 1003 QUANTUM_EX
64557 1003 QUANTUM_EX
64567 1003 QUANTUM_EX
64577 1003 QUANTUM_EX
64587 1003 QUANTUM_EX
64597 1003 QUANTUM_EX
64607 1003 QUANTUM_EX
64617 1003 QUANTUM_EX
64627 1003 QUANTUM_EX
64637 1003 QUANTUM_EX
64647 1003 QUANTUM_EX
64657 1003 QUANTUM_EX
64667 1003 QUANTUM_EX
64677 1003 QUANTUM_EX
64687 1003 QUANTUM_EX
64697 1003 QUANTUM_EX
64707 1003 QUANTUM_EX
64717 1003 QUANTUM_EX
64727 1003 QUANTUM_EX
64737 1003 QUANTUM_EX
64747 1003 QUANTUM_EX
64757 1003 QUANTUM_EX
64767 1003 QUANTUM_EX
64777 1003 QUANTUM_EX
64787 1003 QUANTUM_EX
64797 1003 QUANTUM_EX
64807 1003 QUANTUM_EX
64817 1003 QUANTUM_EX
64827 1003 QUANTUM_EX
64837 1003 QUANTUM_EX
64847 1003 QUANTUM_EX
64857 1003 QUANTUM_EX
64867 1003 QUANTUM_EX
64877 1003 QUANTUM_EX
64887 1003 QUANTUM_EX
64897 1003 QUANTUM_EX
64907 1003 QUANTUM_EX
64917 1003 QUANTUM_EX
64927 1003 QUANTUM_EX
64937 1003 QUANTUM_EX
64947 1003 QUANTUM_EX
64957 1003 QUANTUM_EX
64967 1003 QUANTUM_EX
64977 1003 QUANTUM_EX
64987 1003 QUANTUM_EX
64997 1003 QUANTUM_EX
65007 1003 QUANTUM_EX
65017 1003 QUANTUM_EX
65027 1003 QUANTUM_EX
65037 1003 QUANTUM_EX
65047 1003 QUANTUM_EX
65057 1003 QUANTUM_EX
65067 1003 QUANTUM_EX
65077 1003 QUANTUM_EX
65087 1003 QUANTUM_EX
65097 1003 QUANTUM_EX
65107 1003 QUANTUM_EX
65117 1003 QUANTUM_EX
65127 1003 QUANTUM_EX
65137 1003 QUANTUM_EX
65147 1003 QUANTUM_EX
65157 1003 QUANTUM_EX
65167 1003 QUANTUM_EX
65177 1003 QUANTUM_EX
65187 1003 QUANTUM_EX
65197 1003 QUANTUM_EX
65207 1003 QUANTUM_EX
65217 1003 QUANTUM_EX
65227 1003 QUANTUM_EX
65237 1003 QUANTUM_EX
65247 1003 QUANTUM_EX
65257 1003 QUANTUM_EX
65267 1003 QUANTUM_EX
65277 1003 QUANTUM_EX
65287 1003 QUANTUM_EX
65297 1003 QUANTUM_EX
65307 1003 QUANTUM_EX
65317 1003 QUANTUM_EX
65327 1003 QUANTUM_EX
65337 1003 QUANTUM_EX
65347 1003 QUANTUM_EX
65357 1003 QUANTUM_EX
65367 1003 QUANTUM_EX
65377 1003 QUANTUM_EX
65387 1003 QUANTUM_EX
65397 1003 QUANTUM_EX
65407 1003 QUANTUM_EX
65417 1003 QUANTUM_EX
65427 1003 QUANTUM_EX
65437 1003 QUANTUM_EX
65447 1003 QUANTUM_EX
65457 1003 QUANTUM_EX
65467 1003 QUANTUM_EX
65477 1003 QUANTUM_EX
65487 1003 QUANTUM_EX
65497 1003 QUANTUM_EX
65507 1003 QUANTUM_EX
65517 1003 QUANTUM_EX
65527 1003 QUANTUM_EX
65537 1003 QUANTUM_EX
65547 1003 QUANTUM_EX
65557 1003 QUANTUM_EX
65567 1003 QUANTUM_EX
65577 1003 QUANTUM_EX
65587 1003 QUANTUM_EX
65597 1003 QUANTUM_EX
65607 1003 QUANTUM_EX
65613 1003 TERMINO
80414 1004 CRIAÇÃO
80414 1004 EXEC
80424 1004 QUANTUM_EX
80434 1004 QUANTUM_EX
80444 1004 QUANTUM_EX
80454 1004 QUANTUM_EX
80464 1004 QUANTUM_EX
80474 1004 QUANTUM_EX
80484 1004 QUANTUM_EX
80494 1004 QUANTUM_EX
80504 1004 QUANTUM_EX
80514 1004 QUANTUM_EX
80524 1004 QUANTUM_EX
80534 1004 QUANTUM_EX
80544 1004 QUANTUM_EX
80554 1004 QUANTUM_EX
80564 1004 QUANTUM_EX
80574 1004 QUANTUM_EX
80584 1004 QUANTUM_EX
80594 1004 QUANTUM_EX
80604 1004 QUANTUM_EX
80614 1004 QUANTUM_EX
80624 1004 QUANTUM_EX
80634 1004 QUANTUM_EX
80644 1004 QUANTUM_EX
80654 1004 QUANTUM_EX
80664 1004 QUANTUM_EX
80674 1004 QUANTUM_EX
80684 1004 QUANTUM_EX
80694 1004 QUANTUM_EX
80704 1004 QUANTUM_EX
80714 1004 QUANTUM_EX
80724 1004 QUANTUM_EX
80734 1004 QUANTUM_EX
80744 1004 QUANTUM_EX
80754 1004 QUANTUM_EX
80764 1004 QUANTUM_EX
80774 1004 QUANTUM_EX
80784 1004 QUANTUM_EX
80794 1004 QUANTUM_EX
80804 1004 QUANTUM_EX
80814 1004 QUANTUM_EX
80824 1004 QUANTUM_EX
80834 1004 QUANTUM_EX
80844 1004 QUANTUM_EX
80854 1004 QUANTUM_EX
80864 1004 QUANTUM_EX
80874 1004 QUANTUM_EX
80884 1004 QUANTUM_EX
80894 1004 QUANTUM_EX
80904 1004 QUANTUM_EX
80914 1004 QUANTUM_EX
80924 1004 QUANTUM_EX
80934 1004 QUANTUM_EX
80944 1004 QUANTUM_EX
80954 1004 QUANTUM_EX
80964 1004 QUANTUM_EX
80974 1004 QUANTUM_EX
80984 1004 QUANTUM_EX
80994 1004 QUANTUM_EX
81004 1004 QUANTUM_EX
81014 1004 QUANTUM_EX
81024 1004 QUANTUM_EX
81034 1004 QUANTUM_EX
81044 1004 QUANTUM_EX
81054 1004 QUANTUM_EX
81064 1004 QUANTUM_EX
81074 1004 QUANTUM_EX
81084 1004 QUANTUM_EX
81094 1004 QUANTUM_EX
81104 1004 QUANTUM_EX
81114 1004 QUANTUM_EX
81124 1004 QUANTUM_EX
81134 1004 QUANTUM_EX
81144 1004 QUANTUM_EX
81154 1004 QUANTUM_EX
81164 1004 QUANTUM_EX
81174 1004 QUANTUM_EX
81184 1004 QUANTUM_EX
81194 1004 QUANTUM_EX
81204 1004 QUANTUM_EX
81214 1004 QUANTUM_EX
81224 1004 QUANTUM_EX
81234 1004 QUANTUM_EX
81244 1004 QUANTUM_EX
81254 1004 QUANTUM_EX
81264 1004 QUANTUM_EX
81274 1004 QUANTUM_EX
81284 1004 QUANTUM_EX
81294 1004 QUANTUM_EX
81304 1004 QUANTUM_EX
81314 1004 QUANTUM_EX
81324 1004 QUANTUM_EX
81334 1004 QUANTUM_EX
81344 1004 QUANTUM_EX
81354 1004 QUANTUM_EX
81364 1004 QUANTUM_EX
81374 1004 QUANTUM_EX
81384 1004 QUANTUM_EX
81394 1004 QUANTUM_EX
81404 1004 QUANTUM_EX
81414 1004 QUANTUM_EX
81424 1004 QUANTUM_EX
81434 1004 QUANTUM_EX
81444 1004 QUANTUM_EX
81454 1004 QUANTUM_EX
81464 1004 QUANTUM_EX
81474 1004 QUANTUM_EX
81484 1004 QUANTUM_EX
81494 1004 QUANTUM_EX
81504 1004 QUANTUM_EX
81514 1004 QUANTUM_EX
81524 1004 QUANTUM_EX
81534 1004 QUANTUM_EX
81544 1004 QUANTUM_EX
81554 1004 QUANTUM_EX
81564 1004 QUANTUM_EX
81574 1004 QUANTUM_EX
81584 1004 QUANTUM_EX
81594 1004 QUANTUM_EX
81604 1004 QUANTUM_EX
81614 1004 QUANTUM_EX
81624 1004 QUANTUM_EX
81634 1004 QUANTUM_EX
81644 1004 QUANTUM_EX
81654 1004 QUANTUM_EX
81664 1004 QUANTUM_EX
81674 1004 QUANTUM_EX
81684 1004 QUANTUM_EX
81694 1004 QUANTUM_EX
81704 1004 QUANTUM_EX
81714 1004 QUANTUM_EX
81724 1004 QUANTUM_EX
81734 1004 QUANTUM_EX
81744 1004 QUANTUM_EX
81754 1004 QUANTUM_EX
81764 1004 QUANTUM_EX
81774 1004 QUANTUM_EX
81784 1004 QUANTUM_EX
81794 1004 QUANTUM_EX
81804 1004 QUANTUM_EX
81814 1004 QUANTUM_EX
81824 1004 QUANTUM_EX
81834 1004 QUANTUM_EX
81844 1004 QUANTUM_EX
81854 1004 QUANTUM_EX
81864 1004 QUANTUM_EX
81874 1004 QUANTUM_EX
81884 1004 QUANTUM_EX
81894 1004 QUANTUM_EX
81904 1004 QUANTUM_EX
81914 1004 QUANTUM_EX
81924 1004 QUANTUM_EX
81934 1004 QUANTUM_EX
81944 1004 QUANTUM_EX
81954 1004 QUANTUM_EX
81964 1004 QUANTUM_EX
81974 1004 QUANTUM_EX
81984 1004 QUANTUM_EX
81994 1004 QUANTUM_EX
82004 1004 QUANTUM_EX
82014 1004 QUANTUM_EX
82024 1004 QUANTUM_EX
82034 1004 QUANTUM_EX
82044 1004 QUANTUM_EX
82054 1004 QUANTUM_EX
82064 1004 QUANTUM_EX
82074 1004 QUANTUM_EX
82084 1004 QUANTUM_EX
82094 1004 QUANTUM_EX
82104 1004 QUANTUM_EX
82114 1004 QUANTUM_EX
82124 1004 QUANTUM_EX
82134 1004 QUANTUM_EX
82144 1004 QUANTUM_EX
82154 1004 QUANTUM_EX
82164 1004 QUANTUM_EX
82174 1004 QUANTUM_EX
82184 1004 QUANTUM_EX
82194 1004 QUANTUM_EX
82204 1004 QUANTUM_EX
82214 1004 QUANTUM_EX
82224 1004 QUANTUM_EX
82234 1004 QUANTUM_EX
82244 1004 QUANTUM_EX
82254 1004 QUANTUM_EX
82264 1004 QUANTUM_EX
82274 1004 QUANTUM_EX
82284 1004 QUANTUM_EX
82294 1004 QUANTUM_EX
82304 1004 QUANTUM_EX
82314 1004 QUANTUM_EX
82324 1004 QUANTUM_EX
82334 1004 QUANTUM_EX
82344 1004 QUANTUM_EX
82354 1004 QUANTUM_EX
82364 1004 QUANTUM_EX
82374 1004 QUANTUM_EX
82384 1004 QUANTUM_EX
82394 1004 QUANTUM_EX
82404 1004 QUANTUM_EX
82414 1004 QUANTUM_EX
82424 1004 QUANTUM_EX
82434 1004 QUANTUM_EX
82444 1004 QUANTUM_EX
82454 1004 QUANTUM_EX
82464 1004 QUANTUM_EX
82474 1004 QUANTUM_EX
82484 1004 QUANTUM_EX
82494 1004 QUANTUM_EX
82504 1004 QUANTUM_EX
82514 1004 QUANTUM_EX
82524 1004 QUANTUM_EX
82534 1004 QUANTUM_EX
82544 1004 QUANTUM_EX
82554 1004 QUANTUM_EX
82564 1004 QUANTUM_EX
82574 1004 QUANTUM_EX
82584 1004 QUANTUM_EX
82594 1004 QUANTUM_EX
82604 1004 QUANTUM_EX
82614 1004 QUANTUM_EX
82624 1004 QUANTUM_EX
82634 1004 QUANTUM_EX
82644 1004 QUANTUM_EX
82654 1004 QUANTUM_EX
82664 1004 QUANTUM_EX
82674 1004 QUANTUM_EX
82684 1004 QUANTUM_EX
82694 1004 QUANTUM_EX
82704 1004 QUANTUM_EX
82714 1004 QUANTUM_EX
82724 1004 QUANTUM_EX
82734 1004 QUANTUM_EX
82744 1004 QUANTUM_EX
82754 1004 QUANTUM_EX
82764 1004 QUANTUM_EX
82774 1004 QUANTUM_EX
82784 1004 QUANTUM_EX
82794 1004 QUANTUM_EX
82804 1004 QUANTUM_EX
82814 1004 QUANTUM_EX
82824 1004 QUANTUM_EX
82834 1004 QUANTUM_EX
82844 1004 QUANTUM_EX
82854 1004 QUANTUM_EX
82864 1004 QUANTUM_EX
82874 1004 QUANTUM_EX
82884 1004 QUANTUM_EX
82894 1004 QUANTUM_EX
82904 1004 QUANTUM_EX
82914 1004 QUANTUM_EX
82924 1004 QUANTUM_EX
82934 1004 QUANTUM_EX
82944 1004 QUANTUM_EX
82954 1004 QUANTUM_EX
82964 1004 QUANTUM_EX
82974 1004 QUANTUM_EX
82984 1004 QUANTUM_EX
82994 1004 QUANTUM_EX
83004 1004 QUANTUM_EX
83014 1004 QUANTUM_EX
83024 1004 QUANTUM_EX
83034 1004 QUANTUM_EX
83044 1004 QUANTUM_EX
83054 1004 QUANTUM_EX
83064 1004 QUANTUM_EX
83074 1004 QUANTUM_EX
83084 1004 QUANTUM_EX
83094 1004 QUANTUM_EX
83104 1004 QUANTUM_EX
83114 1004 QUANTUM_EX
83124 1004 QUANTUM_EX
83134 1004 QUANTUM_EX
83144 1004 QUANTUM_EX
83154 1004 QUANTUM_EX
83164 1004 QUANTUM_EX
83174 1004 QUANTUM_EX
83184 1004 QUANTUM_EX
83194 1004 QUANTUM_EX
83204 1004 QUANTUM_EX
83214 1004 QUANTUM_EX
83224 1004 QUANTUM_EX
83234 1004 QUANTUM_EX
83244 1004 QUANTUM_EX
83254 1004 QUANTUM_EX
83263 1004 BLOQUEIO
83711 1004 DESBLOQUEIO
83711 1004 EXEC
83721 1004 QUANTUM_EX
83731 1004 QUANTUM_EX
83741 1004 QUANTUM_EX
83751 1004 QUANTUM_EX
83761 1004 QUANTUM_EX
83771 1004 QUANTUM_EX
83781 1004 QUANTUM_EX
83791 1004 QUANTUM_EX
83801 1004 QUANTUM_EX
83811 1004 QUANTUM_EX
83821 1004 QUANTUM_EX
83831 1004 QUANTUM_EX
83841 1004 QUANTUM_EX
83851 1004 QUANTUM_EX
83861 1004 QUANTUM_EX
83871 1004 QUANTUM_EX
83881 1004 QUANTUM_EX
83891 1004 QUANTUM_EX
83901 1004 QUANTUM_EX
83911 1004 QUANTUM_EX
83921 1004 QUANTUM_EX
83931 1004 QUANTUM_EX
83941 1004 QUANTUM_EX
83951 1004 QUANTUM_EX
83961 1004 QUANTUM_EX
83971 1004 QUANTUM_EX
83981 1004 QUANTUM_EX
83991 1004 QUANTUM_EX
84001 1004 QUANTUM_EX
84011 1004 QUANTUM_EX
84021 1004 QUANTUM_EX
84031 1004 QUANTUM_EX
84041 1004 QUANTUM_EX
84051 1004 QUANTUM_EX
84061 1004 QUANTUM_EX
84071 1004 QUANTUM_EX
84081 1004 QUANTUM_EX
84091 1004 QUANTUM_EX
84101 1004 QUANTUM_EX
84111 1004 QUANTUM_EX
84121 1004 QUANTUM_EX
84131 1004 QUANTUM_EX
84141 1004 QUANTUM_EX
84151 1004 QUANTUM_EX
84161 1004 QUANTUM_EX
84171 1004 QUANTUM_EX
84181 1004 QUANTUM_EX
84191 1004 QUANTUM_EX
84201 1004 QUANTUM_EX
84211 1004 QUANTUM_EX
84221 1004 QUANTUM_EX
84231 1004 QUANTUM_EX
84241 1004 QUANTUM_EX
84251 1004 QUANTUM_EX
84261 1004 QUANTUM_EX
84271 1004 QUANTUM_EX
84281 1004 QUANTUM_EX
84291 1004 QUANTUM_EX
84301 1004 QUANTUM_EX
84311 1004 QUANTUM_EX
84321 1004 QUANTUM_EX
84331 1004 QUANTUM_EX
84341 1004 QUANTUM_EX
84351 1004 QUANTUM_EX
84361 1004 QUANTUM_EX
84371 1004 QUANTUM_EX
84381 1004 QUANTUM_EX
84391 1004 QUANTUM_EX
84401 1004 QUANTUM_EX
84411 1004 QUANTUM_EX
84421 1004 QUANTUM_EX
84431 1004 QUANTUM_EX
84441 1004 QUANTUM_EX
84451 1004 QUANTUM_EX
84461 1004 QUANTUM_EX
84471 1004 QUANTUM_EX
84481 1004 QUANTUM_EX
84491 1004 QUANTUM_EX
84501 1004 QUANTUM_EX
84511 1004 QUANTUM_EX
84521 1004 QUANTUM_EX
84531 1004 QUANTUM_EX
84541 1004 QUANTUM_EX
84551 1004 QUANTUM_EX
84561 1004 QUANTUM_EX
84571 1004 QUANTUM_EX
84581 1004 QUANTUM_EX
84591 1004 QUANTUM_EX
84601 1004 QUANTUM_EX
84611 1004 QUANTUM_EX
84621 1004 QUANTUM_EX
84631 1004 QUANTUM_EX
84641 1004 QUANTUM_EX
84651 1004 QUANTUM_EX
84661 1004 QUANTUM_EX
84671 1004 QUANTUM_EX
84681 1004 QUANTUM_EX
84691 1004 QUANTUM_EX
84701 1004 QUANTUM_EX
84711 1004 QUANTUM_EX
84721 1004 QUANTUM_EX
84731 1004 QUANTUM_EX
84741 1004 QUANTUM_EX
84751 1004 QUANTUM_EX
84761 1004 QUANTUM_EX
84771 1004 QUANTUM_EX
84781 1004 QUANTUM_EX
84791 1004 QUANTUM_EX
84801 1004 QUANTUM_EX
84811 1004 QUANTUM_EX
84821 1004 QUANTUM_EX
84831 1004 QUANTUM_EX
84841 1004 QUANTUM_EX
84851 1004 QUANTUM_EX
84861 1004 QUANTUM_EX
84871 1004 QUANTUM_EX
84881 1004 QUANTUM_EX
84891 1004 QUANTUM_EX
84901 1004 QUANTUM_EX
84911 1004 QUANTUM_EX
84921 1004 QUANTUM_EX
84931 1004 QUANTUM_EX
84941 1004 QUANTUM_EX
84951 1004 QUANTUM_EX
84961 1004 QUANTUM_EX
84971 1004 QUANTUM_EX
84981 1004 QUANTUM_EX
84991 1004 QUANTUM_EX
85001 1004 QUANTUM_EX
85011 1004 QUANTUM_EX
85021 1004 QUANTUM_EX
85031 1004 QUANTUM_EX
85041 1004 QUANTUM_EX
85051 1004 QUANTUM_EX
85061 1004 QUANTUM_EX
85071 1004 QUANTUM_EX
85081 1004 QUANTUM_EX
85091 1004 QUANTUM_EX
85101 1004 QUANTUM_EX
85111 1004 QUANTUM_EX
85121 1004 QUANTUM_EX
85131 1004 QUANTUM_EX
85141 1004 QUANTUM_EX
85151 1004 QUANTUM_EX
85161 1004 QUANTUM_EX
85171 1004 QUANTUM_EX
85181 1004 QUANTUM_EX
85191 1004 QUANTUM_EX
85201 1004 QUANTUM_EX
85211 1004 QUANTUM_EX
85221 1004 QUANTUM_EX
85231 1004 QUANTUM_EX
85241 1004 QUANTUM_EX
85251 1004 QUANTUM_EX
85261 1004 QUANTUM_EX
85271 1004 QUANTUM_EX
85281 1004 QUANTUM_EX
85291 1004 QUANTUM_EX
85301 1004 QUANTUM_EX
85311 1004 QUANTUM_EX
85321 1004 QUANTUM_EX
85331 1004 QUANTUM_EX
85341 1004 QUANTUM_EX
85351 1004 QUANTUM_EX
85361 1004 QUANTUM_EX
85371 1004 QUANTUM_EX
85381 1004 QUANTUM_EX
85391 1004 QUANTUM_EX
85401 1004 QUANTUM_EX
85411 1004 QUANTUM_EX
85421 1004 QUANTUM_EX
85431 1004 QUANTUM_EX
85441 1004 QUANTUM_EX
85451 1004 QUANTUM_EX
85461 1004 QUANTUM_EX
85471 1004 QUANTUM_EX
85481 1004 QUANTUM_EX
85491 1004 QUANTUM_EX
85501 1004 QUANTUM_EX
85511 1004 QUANTUM_EX
85521 1004 QUANTUM_EX
85531 1004 QUANTUM_EX
85541 1004 QUANTUM_EX
85551 1004 QUANTUM_EX
85561 1004 QUANTUM_EX
85571 1004 QUANTUM_EX
85581 1004 QUANTUM_EX
85591 1004 QUANTUM_EX
85601 1004 QUANTUM_EX
85611 1004 QUANTUM_EX
85621 1004 QUANTUM_EX
85631 1004 QUANTUM_EX
85641 1004 QUANTUM_EX
85651 1004 QUANTUM_EX
85661 1004 QUANTUM_EX
85671 1004 QUANTUM_EX
85681 1004 QUANTUM_EX
85691 1004 QUANTUM_EX
85701 1004 QUANTUM_EX
85711 1004 QUANTUM_EX
85721 1004 QUANTUM_EX
85731 1004 QUANTUM_EX
85741 1004 QUANTUM_EX
85751 1004 QUANTUM_EX
85755 1004 BLOQUEIO
86500 1004 DESBLOQUEIO
86500 1004 EXEC
86510 1004 QUANTUM_EX
86520 1004 QUANTUM_EX
86530 1004 QUANTUM_EX
86540 1004 QUANTUM_EX
86550 1004 QUANTUM_EX
86560 1004 QUANTUM_EX
86570 1004 QUANTUM_EX
86580 1004 QUANTUM_EX
86590 1004 QUANTUM_EX
86600 1004 QUANTUM_EX
86610 1004 QUANTUM_EX
86620 1004 QUANTUM_EX
86630 1004 QUANTUM_EX
86640 1004 QUANTUM_EX
86650 1004 QUANTUM_EX
86660 1004 QUANTUM_EX
86670 1004 QUANTUM_EX
86680 1004 QUANTUM_EX
86690 1004 QUANTUM_EX
86700 1004 QUANTUM_EX
86710 1004 QUANTUM_EX
86720 1004 QUANTUM_EX
86730 1004 QUANTUM_EX
86740 1004 QUANTUM_EX
86750 1004 QUANTUM_EX
86760 1004 QUANTUM_EX
86770 1004 QUANTUM_EX
86780 1004 QUANTUM_EX
86790 1004 QUANTUM_EX
86800 1004 QUANTUM_EX
86810 1004 QUANTUM_EX
86820 1004 QUANTUM_EX
86830 1004 QUANTUM_EX
86840 1004 QUANTUM_EX
86850 1004 QUANTUM_EX
86860 1004 QUANTUM_EX
86870 1004 QUANTUM_EX
86880 1004 QUANTUM_EX
86890 1004 QUANTUM_EX
86900 1004 QUANTUM_EX
86910 1004 QUANTUM_EX
86920 1004 QUANTUM_EX
86930 1004 QUANTUM_EX
86940 1004 QUANTUM_EX
86950 1004 QUANTUM_EX
86960 1004 QUANTUM_EX
86970 1004 QUANTUM_EX
86980 1004 QUANTUM_EX
86990 1004 QUANTUM_EX
87000 1004 QUANTUM_EX
87010 1004 QUANTUM_EX
87020 1004 QUANTUM_EX
87030 1004 QUANTUM_EX
87040 1004 QUANTUM_EX
87050 1004 QUANTUM_EX
87060 1004 QUANTUM_EX
87070 1004 QUANTUM_EX
87080 1004 QUANTUM_EX
87090 1004 QUANTUM_EX
87100 1004 QUANTUM_EX
87110 1004 QUANTUM_EX
87120 1004 QUANTUM_EX
87130 1004 QUANTUM_EX
87140 1004 QUANTUM_EX
87150 1004 QUANTUM_EX
87160 1004 QUANTUM_EX
87170 1004 QUANTUM_EX
87180 1004 QUANTUM_EX
87190 1004 QUANTUM_EX
87200 1004 QUANTUM_EX
87210 1004 QUANTUM_EX
87220 1004 QUANTUM_EX
87230 1004 QUANTUM_EX
87240 1004 QUANTUM_EX
87250 1004 QUANTUM_EX
87260 1004 QUANTUM_EX
87270 1004 QUANTUM_EX
87280 1004 QUANTUM_EX
87290 1004 QUANTUM_EX
87300 1004 QUANTUM_EX
87310 1004 QUANTUM_EX
87320 1004 QUANTUM_EX
87330 1004 QUANTUM_EX
87340 1004 QUANTUM_EX
87350 1004 QUANTUM_EX
87360 1004 QUANTUM_EX
87370 1004 QUANTUM_EX
87380 1004 QUANTUM_EX
87390 1004 QUANTUM_EX
87400 1004 QUANTUM_EX
87410 1004 QUANTUM_EX
87420 1004 QUANTUM_EX
87430 1004 QUANTUM_EX
87440 1004 QUANTUM_EX
87450 1004 QUANTUM_EX
87460 1004 QUANTUM_EX
87470 1004 QUANTUM_EX
87480 1004 QUANTUM_EX
87490 1004 QUANTUM_EX
87500 1004 QUANTUM_EX
87510 1004 QUANTUM_EX
87520 1004 QUANTUM_EX
87530 1004 QUANTUM_EX
87540 1004 QUANTUM_EX
87550 1004 QUANTUM_EX
87560 1004 QUANTUM_EX
87570 1004 QUANTUM_EX
87580 1004 QUANTUM_EX
87590 1004 QUANTUM_EX
87600 1004 QUANTUM_EX
87610 1004 QUANTUM_EX
87620 1004 QUANTUM_EX
87630 1004 QUANTUM_EX
87640 1004 QUANTUM_EX
87650 1004 QUANTUM_EX
87660 1004 QUANTUM_EX
87670 1004 QUANTUM_EX
87680 1004 QUANTUM_EX
87690 1004 QUANTUM_EX
87700 1004 QUANTUM_EX
87710 1004 QUANTUM_EX
87720 1004 QUANTUM_EX
87730 1004 QUANTUM_EX
87740 1004 QUANTUM_EX
87750 1004 QUANTUM_EX
87760 1004 QUANTUM_EX
87770 1004 QUANTUM_EX
87780 1004 QUANTUM_EX
87790 1004 QUANTUM_EX
87800 1004 QUANTUM_EX
87810 1004 QUANTUM_EX
87820 1004 QUANTUM_EX
87830 1004 QUANTUM_EX
87840 1004 QUANTUM_EX
87850 1004 QUANTUM_EX
87860 1004 QUANTUM_EX
87870 1004 QUANTUM_EX
87880 1004 QUANTUM_EX
87890 1004 QUANTUM_EX
87900 1004 QUANTUM_EX
87910 1004 QUANTUM_EX
87920 1004 QUANTUM_EX
87930 1004 QUANTUM_EX
87940 1004 QUANTUM_EX
87950 1004 QUANTUM_EX
87960 1004 QUANTUM_EX
87970 1004 QUANTUM_EX
87980 1004 QUANTUM_EX
87990 1004 QUANTUM_EX
88000 1004 QUANTUM_EX
88010 1004 QUANTUM_EX
88020 1004 QUANTUM_EX
88030 1004 QUANTUM_EX
88040 1004 QUANTUM_EX
88050 1004 QUANTUM_EX
88060 1004 QUANTUM_EX
88070 1004 QUANTUM_EX
88080 1004 QUANTUM_EX
88090 1004 QUANTUM_EX
88100 1004 QUANTUM_EX
88110 1004 QUANTUM_EX
88120 1004 QUANTUM_EX
88130 1004 QUANTUM_EX
88140 1004 QUANTUM_EX
88150 1004 QUANTUM_EX
88160 1004 QUANTUM_EX
88170 1004 QUANTUM_EX
88180 1004 QUANTUM_EX
88190 1004 QUANTUM_EX
88200 1004 QUANTUM_EX
88210 1004 QUANTUM_EX
88220 1004 QUANTUM_EX
88230 1004 QUANTUM_EX
88240 1004 QUANTUM_EX
88250 1004 QUANTUM_EX
88260 1004 QUANTUM_EX
88270 1004 QUANTUM_EX
88280 1004 QUANTUM_EX
88290 1004 QUANTUM_EX
88300 1004 QUANTUM_EX
88310 1004 BLOQUEIO
88329 1005 CRIAÇÃO
88329 1005 EXEC
88339 1005 QUANTUM_EX
88349 1005 QUANTUM_EX
88359 1005 QUANTUM_EX
88369 1005 QUANTUM_EX
88379 1005 QUANTUM_EX
88389 1005 QUANTUM_EX
88399 1005 QUANTUM_EX
88409 1005 QUANTUM_EX
88419 1005 QUANTUM_EX
88429 1005 QUANTUM_EX
88439 1005 QUANTUM_EX
88449 1005 QUANTUM_EX
88459 1005 QUANTUM_EX
88469 1005 QUANTUM_EX
88479 1005 QUANTUM_EX
88489 1005 QUANTUM_EX
88499 1005 QUANTUM_EX
88509 1005 QUANTUM_EX
88519 1005 QUANTUM_EX
88529 1005 QUANTUM_EX
88539 1005 QUANTUM_EX
88549 1005 QUANTUM_EX
88559 1005 QUANTUM_EX
88569 1005 QUANTUM_EX
88579 1005 QUANTUM_EX
88589 1005 QUANTUM_EX
88599 1005 QUANTUM_EX
88609 1005 QUANTUM_EX
88619 1005 QUANTUM_EX
88629 1005 QUANTUM_EX
88639 1005 QUANTUM_EX
88649 1005 QUANTUM_EX
88659 1005 QUANTUM_EX
88669 1005 QUANTUM_EX
88679 1005 QUANTUM_EX
